algorithm,interaction_number,user_id,item_id,recommendations,train_size
BPR,3,9541,10342,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,4,9541,5297,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,5,9334,10760,"[11581, 8825, 10987, 6178, 4175, 2755, 10037, 6070, 646, 10336]",0.5
BPR,6,7377,11607,"[9544, 10987, 1033, 8825, 11581, 10037, 646, 2755, 6178, 6070]",0.5
BPR,7,4323,2773,"[2903, 7882, 11036, 8019, 10945, 3223, 9147, 7156, 11248, 9811]",0.5
BPR,8,4323,8611,"[2903, 7882, 11036, 8019, 10945, 3223, 9147, 7156, 11248, 9811]",0.5
BPR,9,4323,3055,"[2903, 7882, 11036, 8019, 10945, 3223, 9147, 7156, 11248, 9811]",0.5
BPR,10,4323,8722,"[2903, 7882, 11036, 8019, 10945, 3223, 9147, 7156, 11248, 9811]",0.5
BPR,11,7414,7834,"[9544, 2870, 9246, 8611, 3234, 11073, 6223, 10359, 6550, 425]",0.5
BPR,12,9541,11796,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,13,4323,6047,"[2903, 7882, 11036, 8019, 10945, 3223, 9147, 7156, 11248, 9811]",0.5
BPR,14,9541,11668,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,15,9662,8487,"[10987, 646, 8825, 11581, 9544, 2755, 6070, 6178, 10037, 566]",0.5
BPR,16,8286,10080,"[11581, 646, 8825, 10987, 2755, 10037, 4175, 6070, 6178, 8739]",0.5
BPR,17,9334,4245,"[11581, 8825, 10987, 6178, 4175, 2755, 10037, 6070, 646, 10336]",0.5
BPR,18,9541,4379,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,19,9334,11898,"[11581, 8825, 10987, 6178, 4175, 2755, 10037, 6070, 646, 10336]",0.5
BPR,20,9541,6947,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,21,9541,8727,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,22,9541,11898,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,23,9541,9625,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,24,3533,4831,"[646, 11581, 9544, 8825, 10987, 1033, 10037, 10359, 6178, 11609]",0.5
BPR,25,9541,6896,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,26,9662,8727,"[10987, 646, 8825, 11581, 9544, 2755, 6070, 6178, 10037, 566]",0.5
BPR,27,9662,8727,"[10987, 646, 8825, 11581, 9544, 2755, 6070, 6178, 10037, 566]",0.5
BPR,28,9541,2918,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,29,9541,7346,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,30,9541,6019,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,31,9541,7331,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,32,9541,10563,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,33,9541,10132,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,34,7414,833,"[9544, 2870, 9246, 8611, 3234, 11073, 6223, 10359, 6550, 425]",0.5
BPR,35,7414,6290,"[9544, 2870, 9246, 8611, 3234, 11073, 6223, 10359, 6550, 425]",0.5
BPR,36,7377,5436,"[9544, 10987, 1033, 8825, 11581, 10037, 646, 2755, 6178, 6070]",0.5
BPR,37,7377,2134,"[9544, 10987, 1033, 8825, 11581, 10037, 646, 2755, 6178, 6070]",0.5
BPR,38,7377,7171,"[9544, 10987, 1033, 8825, 11581, 10037, 646, 2755, 6178, 6070]",0.5
BPR,39,7377,4636,"[9544, 10987, 1033, 8825, 11581, 10037, 646, 2755, 6178, 6070]",0.5
BPR,40,4323,1577,"[2903, 7882, 11036, 8019, 10945, 3223, 9147, 7156, 11248, 9811]",0.5
BPR,41,9662,9939,"[10987, 646, 8825, 11581, 9544, 2755, 6070, 6178, 10037, 566]",0.5
BPR,42,2718,4580,"[11581, 8825, 646, 10987, 10037, 4175, 2755, 6178, 6070, 7491]",0.5
BPR,43,9541,10499,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
BPR,44,11147,5436,"[11581, 8825, 646, 10987, 4175, 2755, 10037, 6178, 6070, 8739]",0.5
BPR,45,11269,11949,"[11581, 8825, 4175, 11248, 10037, 646, 6070, 7491, 7882, 10987]",0.5
BPR,46,11147,7821,"[11581, 8825, 646, 10987, 4175, 2755, 10037, 6178, 6070, 8739]",0.5
BPR,47,7297,5311,"[11581, 646, 8825, 10987, 4175, 2755, 10037, 6070, 6178, 8739]",0.5
BPR,48,9541,10350,"[9594, 7473, 9126, 6769, 10190, 4736, 7841, 290, 11171, 9746]",0.5
ALS,0,8286,753,"[3055, 10585, 9189, 9544, 6952, 5436, 425, 7473, 8202, 8267]",0.6
ALS,1,9541,11459,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,2,9541,4367,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,3,9541,10342,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,4,9541,5297,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,5,9334,10760,"[3055, 9544, 9189, 425, 10585, 6952, 1190, 4736, 8202, 9541]",0.6
ALS,6,7377,11607,"[3055, 1190, 425, 4736, 6952, 10865, 9541, 7473, 7794, 5929]",0.6
ALS,7,4323,2773,"[9544, 8202, 8246, 7473, 7896, 5642, 8125, 4254, 1139, 4736]",0.6
ALS,8,4323,8611,"[9544, 8202, 8246, 7473, 7896, 5642, 8125, 4254, 1139, 4736]",0.6
ALS,9,4323,3055,"[9544, 8202, 8246, 7473, 7896, 5642, 8125, 4254, 1139, 4736]",0.6
ALS,10,4323,8722,"[9544, 8202, 8246, 7473, 7896, 5642, 8125, 4254, 1139, 4736]",0.6
ALS,11,7414,7834,"[2095, 9544, 8202, 10079, 1025, 7161, 11301, 7674, 4864, 4697]",0.6
ALS,12,9541,11796,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,13,4323,6047,"[9544, 8202, 8246, 7473, 7896, 5642, 8125, 4254, 1139, 4736]",0.6
ALS,14,9541,11668,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,15,9662,8487,"[3055, 6952, 8202, 7497, 4736, 7473, 4554, 9746, 10130, 5383]",0.6
ALS,16,8286,10080,"[3055, 10585, 9189, 9544, 6952, 5436, 425, 7473, 8202, 8267]",0.6
ALS,17,9334,4245,"[3055, 9544, 9189, 425, 10585, 6952, 1190, 4736, 8202, 9541]",0.6
ALS,18,9541,4379,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,19,9334,11898,"[3055, 9544, 9189, 425, 10585, 6952, 1190, 4736, 8202, 9541]",0.6
ALS,20,9541,6947,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,21,9541,8727,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,22,9541,11898,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,23,9541,9625,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,24,3533,4831,"[3055, 10865, 1510, 7794, 3692, 425, 10760, 1139, 299, 5187]",0.6
ALS,25,9541,6896,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,26,9662,8727,"[3055, 6952, 8202, 7497, 4736, 7473, 4554, 9746, 10130, 5383]",0.6
ALS,27,9662,8727,"[3055, 6952, 8202, 7497, 4736, 7473, 4554, 9746, 10130, 5383]",0.6
ALS,28,9541,2918,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,29,9541,7346,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,30,9541,6019,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,31,9541,7331,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,32,9541,10563,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,33,9541,10132,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,34,7414,833,"[2095, 9544, 8202, 10079, 1025, 7161, 11301, 7674, 4864, 4697]",0.6
ALS,35,7414,6290,"[2095, 9544, 8202, 10079, 1025, 7161, 11301, 7674, 4864, 4697]",0.6
ALS,36,7377,5436,"[3055, 1190, 425, 4736, 6952, 10865, 9541, 7473, 7794, 5929]",0.6
ALS,37,7377,2134,"[3055, 1190, 425, 4736, 6952, 10865, 9541, 7473, 7794, 5929]",0.6
ALS,38,7377,7171,"[3055, 1190, 425, 4736, 6952, 10865, 9541, 7473, 7794, 5929]",0.6
ALS,39,7377,4636,"[3055, 1190, 425, 4736, 6952, 10865, 9541, 7473, 7794, 5929]",0.6
ALS,40,4323,1577,"[9544, 8202, 8246, 7473, 7896, 5642, 8125, 4254, 1139, 4736]",0.6
ALS,41,9662,9939,"[3055, 6952, 8202, 7497, 4736, 7473, 4554, 9746, 10130, 5383]",0.6
ALS,42,2718,4580,"[9544, 3055, 8202, 6731, 8125, 925, 425, 3567, 7351, 4507]",0.6
ALS,43,9541,10499,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
ALS,44,11147,5436,"[3055, 10585, 9189, 9544, 5436, 6952, 425, 6930, 3829, 9379]",0.6
ALS,45,11269,11949,"[3055, 1190, 6952, 7473, 7497, 10865, 425, 9541, 11750, 11567]",0.6
ALS,46,11147,7821,"[3055, 10585, 9189, 9544, 5436, 6952, 425, 6930, 3829, 9379]",0.6
ALS,47,7297,5311,"[8028, 9809, 10814, 5658, 6930, 3975, 6552, 6731, 9877, 356]",0.6
ALS,48,9541,10350,"[10091, 9877, 356, 5179, 1966, 11592, 6721, 3536, 6234, 1033]",0.6
BPR,0,8286,753,"[1501, 9515, 902, 3996, 8708, 2321, 4103, 11862, 10357, 4217]",0.6
BPR,1,9541,11459,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,2,9541,4367,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,3,9541,10342,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,4,9541,5297,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,5,9334,10760,"[1501, 9515, 3996, 902, 8708, 2321, 805, 8064, 3401, 4103]",0.6
BPR,6,7377,11607,"[1501, 8064, 902, 9515, 8708, 1412, 4103, 366, 3996, 805]",0.6
BPR,7,4323,2773,"[11898, 11776, 10515, 10945, 1823, 6089, 3007, 5242, 2903, 9273]",0.6
BPR,8,4323,8611,"[11898, 11776, 10515, 10945, 1823, 6089, 3007, 5242, 2903, 9273]",0.6
BPR,9,4323,3055,"[11898, 11776, 10515, 10945, 1823, 6089, 3007, 5242, 2903, 9273]",0.6
BPR,10,4323,8722,"[11898, 11776, 10515, 10945, 1823, 6089, 3007, 5242, 2903, 9273]",0.6
BPR,11,7414,7834,"[9544, 10942, 1025, 2870, 7283, 8064, 11862, 8495, 4943, 4692]",0.6
BPR,12,9541,11796,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,13,4323,6047,"[11898, 11776, 10515, 10945, 1823, 6089, 3007, 5242, 2903, 9273]",0.6
BPR,14,9541,11668,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,15,9662,8487,"[8064, 1501, 9515, 902, 2321, 4103, 8708, 9611, 2394, 366]",0.6
BPR,16,8286,10080,"[1501, 9515, 902, 3996, 8708, 2321, 4103, 11862, 10357, 4217]",0.6
BPR,17,9334,4245,"[1501, 9515, 3996, 902, 8708, 2321, 805, 8064, 3401, 4103]",0.6
BPR,18,9541,4379,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,19,9334,11898,"[1501, 9515, 3996, 902, 8708, 2321, 805, 8064, 3401, 4103]",0.6
BPR,20,9541,6947,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,21,9541,8727,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,22,9541,11898,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,23,9541,9625,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,24,3533,4831,"[1501, 9515, 8347, 3996, 10760, 8064, 902, 805, 1025, 1989]",0.6
BPR,25,9541,6896,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,26,9662,8727,"[8064, 1501, 9515, 902, 2321, 4103, 8708, 9611, 2394, 366]",0.6
BPR,27,9662,8727,"[8064, 1501, 9515, 902, 2321, 4103, 8708, 9611, 2394, 366]",0.6
BPR,28,9541,2918,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,29,9541,7346,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,30,9541,6019,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,31,9541,7331,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,32,9541,10563,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,33,9541,10132,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,34,7414,833,"[9544, 10942, 1025, 2870, 7283, 8064, 11862, 8495, 4943, 4692]",0.6
BPR,35,7414,6290,"[9544, 10942, 1025, 2870, 7283, 8064, 11862, 8495, 4943, 4692]",0.6
BPR,36,7377,5436,"[1501, 8064, 902, 9515, 8708, 1412, 4103, 366, 3996, 805]",0.6
BPR,37,7377,2134,"[1501, 8064, 902, 9515, 8708, 1412, 4103, 366, 3996, 805]",0.6
BPR,38,7377,7171,"[1501, 8064, 902, 9515, 8708, 1412, 4103, 366, 3996, 805]",0.6
BPR,39,7377,4636,"[1501, 8064, 902, 9515, 8708, 1412, 4103, 366, 3996, 805]",0.6
BPR,40,4323,1577,"[11898, 11776, 10515, 10945, 1823, 6089, 3007, 5242, 2903, 9273]",0.6
BPR,41,9662,9939,"[8064, 1501, 9515, 902, 2321, 4103, 8708, 9611, 2394, 366]",0.6
BPR,42,2718,4580,"[1501, 9515, 3996, 2321, 8708, 902, 4103, 10357, 8064, 805]",0.6
BPR,43,9541,10499,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
BPR,44,11147,5436,"[1501, 9515, 3996, 8708, 902, 3797, 2321, 805, 7283, 13]",0.6
BPR,45,11269,11949,"[1501, 9515, 2321, 8708, 902, 4103, 4193, 3996, 805, 6467]",0.6
BPR,46,11147,7821,"[1501, 9515, 3996, 8708, 902, 3797, 2321, 805, 7283, 13]",0.6
BPR,47,7297,5311,"[1501, 9515, 3996, 8708, 902, 2321, 4103, 805, 10357, 3976]",0.6
BPR,48,9541,10350,"[4736, 10362, 852, 9746, 9594, 975, 6769, 4492, 6682, 9126]",0.6
ALS,0,8286,753,"[3055, 9544, 5436, 10585, 9189, 6952, 6731, 11484, 2004, 11990]",0.7
ALS,1,9541,11459,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,2,9541,4367,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,3,9541,10342,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,4,9541,5297,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,5,9334,10760,"[3055, 9544, 9541, 8246, 7794, 11750, 1139, 4736, 4254, 1224]",0.7
ALS,6,7377,11607,"[3055, 9541, 9544, 4736, 10865, 7794, 1190, 5929, 7473, 6952]",0.7
ALS,7,4323,2773,"[8202, 4736, 1190, 9877, 356, 7473, 1033, 11592, 1141, 5195]",0.7
ALS,8,4323,8611,"[8202, 4736, 1190, 9877, 356, 7473, 1033, 11592, 1141, 5195]",0.7
ALS,9,4323,3055,"[8202, 4736, 1190, 9877, 356, 7473, 1033, 11592, 1141, 5195]",0.7
ALS,10,4323,8722,"[8202, 4736, 1190, 9877, 356, 7473, 1033, 11592, 1141, 5195]",0.7
ALS,11,7414,7834,"[8202, 2095, 10079, 7807, 3841, 1025, 3426, 7161, 11301, 3007]",0.7
ALS,12,9541,11796,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,13,4323,6047,"[8202, 4736, 1190, 9877, 356, 7473, 1033, 11592, 1141, 5195]",0.7
ALS,14,9541,11668,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,15,9662,8487,"[6952, 3055, 5929, 8202, 7497, 9746, 11394, 4736, 4554, 6930]",0.7
ALS,16,8286,10080,"[3055, 9544, 5436, 10585, 9189, 6952, 6731, 11484, 2004, 11990]",0.7
ALS,17,9334,4245,"[3055, 9544, 9541, 8246, 7794, 11750, 1139, 4736, 4254, 1224]",0.7
ALS,18,9541,4379,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,19,9334,11898,"[3055, 9544, 9541, 8246, 7794, 11750, 1139, 4736, 4254, 1224]",0.7
ALS,20,9541,6947,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,21,9541,8727,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,22,9541,11898,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,23,9541,9625,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,24,3533,4831,"[3055, 1510, 7794, 10865, 3692, 1139, 299, 5187, 425, 10760]",0.7
ALS,25,9541,6896,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,26,9662,8727,"[6952, 3055, 5929, 8202, 7497, 9746, 11394, 4736, 4554, 6930]",0.7
ALS,27,9662,8727,"[6952, 3055, 5929, 8202, 7497, 9746, 11394, 4736, 4554, 6930]",0.7
ALS,28,9541,2918,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,29,9541,7346,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,30,9541,6019,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,31,9541,7331,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,32,9541,10563,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,33,9541,10132,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,34,7414,833,"[8202, 2095, 10079, 7807, 3841, 1025, 3426, 7161, 11301, 3007]",0.7
ALS,35,7414,6290,"[8202, 2095, 10079, 7807, 3841, 1025, 3426, 7161, 11301, 3007]",0.7
ALS,36,7377,5436,"[3055, 9541, 9544, 4736, 10865, 7794, 1190, 5929, 7473, 6952]",0.7
ALS,37,7377,2134,"[3055, 9541, 9544, 4736, 10865, 7794, 1190, 5929, 7473, 6952]",0.7
ALS,38,7377,7171,"[3055, 9541, 9544, 4736, 10865, 7794, 1190, 5929, 7473, 6952]",0.7
ALS,39,7377,4636,"[3055, 9541, 9544, 4736, 10865, 7794, 1190, 5929, 7473, 6952]",0.7
ALS,40,4323,1577,"[8202, 4736, 1190, 9877, 356, 7473, 1033, 11592, 1141, 5195]",0.7
ALS,41,9662,9939,"[6952, 3055, 5929, 8202, 7497, 9746, 11394, 4736, 4554, 6930]",0.7
ALS,42,2718,4580,"[3055, 9544, 9898, 8125, 185, 8246, 8154, 10585, 5195, 3225]",0.7
ALS,43,9541,10499,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
ALS,44,11147,5436,"[3055, 425, 5436, 6952, 10585, 11484, 9189, 6930, 11990, 5929]",0.7
ALS,45,11269,11949,"[3055, 1190, 6952, 5929, 7473, 7497, 9544, 5436, 9541, 425]",0.7
ALS,46,11147,7821,"[3055, 425, 5436, 6952, 10585, 11484, 9189, 6930, 11990, 5929]",0.7
ALS,47,7297,5311,"[7851, 425, 3383, 136, 6930, 921, 190, 5242, 9877, 356]",0.7
ALS,48,9541,10350,"[10091, 1139, 6721, 11592, 1966, 6606, 7473, 3797, 6234, 4233]",0.7
BPR,0,8286,753,"[1174, 2475, 10356, 10121, 8079, 9590, 6614, 156, 6837, 2361]",0.7
BPR,1,9541,11459,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,2,9541,4367,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,3,9541,10342,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,4,9541,5297,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,5,9334,10760,"[1174, 2475, 10356, 10121, 8079, 4060, 3829, 9590, 6614, 5596]",0.7
BPR,6,7377,11607,"[2475, 1174, 10356, 10121, 2361, 9544, 8079, 156, 9590, 665]",0.7
BPR,7,4323,2773,"[9147, 11898, 4554, 2903, 3780, 26, 4224, 185, 5015, 7852]",0.7
BPR,8,4323,8611,"[9147, 11898, 4554, 2903, 3780, 26, 4224, 185, 5015, 7852]",0.7
BPR,9,4323,3055,"[9147, 11898, 4554, 2903, 3780, 26, 4224, 185, 5015, 7852]",0.7
BPR,10,4323,8722,"[9147, 11898, 4554, 2903, 3780, 26, 4224, 185, 5015, 7852]",0.7
BPR,11,7414,7834,"[9544, 2870, 703, 1025, 3750, 8064, 5329, 1972, 9432, 5875]",0.7
BPR,12,9541,11796,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,13,4323,6047,"[9147, 11898, 4554, 2903, 3780, 26, 4224, 185, 5015, 7852]",0.7
BPR,14,9541,11668,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,15,9662,8487,"[2475, 1174, 10356, 2361, 10121, 9544, 8079, 6614, 156, 6420]",0.7
BPR,16,8286,10080,"[1174, 2475, 10356, 10121, 8079, 9590, 6614, 156, 6837, 2361]",0.7
BPR,17,9334,4245,"[1174, 2475, 10356, 10121, 8079, 4060, 3829, 9590, 6614, 5596]",0.7
BPR,18,9541,4379,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,19,9334,11898,"[1174, 2475, 10356, 10121, 8079, 4060, 3829, 9590, 6614, 5596]",0.7
BPR,20,9541,6947,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,21,9541,8727,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,22,9541,11898,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,23,9541,9625,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,24,3533,4831,"[2475, 1174, 2361, 10121, 9544, 665, 10356, 4060, 8079, 2870]",0.7
BPR,25,9541,6896,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,26,9662,8727,"[2475, 1174, 10356, 2361, 10121, 9544, 8079, 6614, 156, 6420]",0.7
BPR,27,9662,8727,"[2475, 1174, 10356, 2361, 10121, 9544, 8079, 6614, 156, 6420]",0.7
BPR,28,9541,2918,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,29,9541,7346,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,30,9541,6019,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,31,9541,7331,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,32,9541,10563,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,33,9541,10132,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,34,7414,833,"[9544, 2870, 703, 1025, 3750, 8064, 5329, 1972, 9432, 5875]",0.7
BPR,35,7414,6290,"[9544, 2870, 703, 1025, 3750, 8064, 5329, 1972, 9432, 5875]",0.7
BPR,36,7377,5436,"[2475, 1174, 10356, 10121, 2361, 9544, 8079, 156, 9590, 665]",0.7
BPR,37,7377,2134,"[2475, 1174, 10356, 10121, 2361, 9544, 8079, 156, 9590, 665]",0.7
BPR,38,7377,7171,"[2475, 1174, 10356, 10121, 2361, 9544, 8079, 156, 9590, 665]",0.7
BPR,39,7377,4636,"[2475, 1174, 10356, 10121, 2361, 9544, 8079, 156, 9590, 665]",0.7
BPR,40,4323,1577,"[9147, 11898, 4554, 2903, 3780, 26, 4224, 185, 5015, 7852]",0.7
BPR,41,9662,9939,"[2475, 1174, 10356, 2361, 10121, 9544, 8079, 6614, 156, 6420]",0.7
BPR,42,2718,4580,"[1174, 2475, 10121, 10356, 8079, 9590, 4060, 3829, 10939, 703]",0.7
BPR,43,9541,10499,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
BPR,44,11147,5436,"[1174, 2475, 10121, 10356, 4060, 9590, 8079, 10939, 2870, 3750]",0.7
BPR,45,11269,11949,"[1174, 2475, 3829, 10356, 4224, 8079, 4097, 11248, 5305, 10121]",0.7
BPR,46,11147,7821,"[1174, 2475, 10121, 10356, 4060, 9590, 8079, 10939, 2870, 3750]",0.7
BPR,47,7297,5311,"[1174, 2475, 10121, 10356, 8079, 9590, 3829, 4060, 10939, 6614]",0.7
BPR,48,9541,10350,"[9594, 11935, 975, 6204, 8857, 8529, 852, 4373, 9126, 861]",0.7
ALS,0,8286,753,"[3055, 6731, 5436, 6952, 2004, 6891, 7370, 1393, 11484, 9669]",0.8
ALS,1,9541,11459,"[356, 9877, 11592, 6721, 1141, 1033, 5179, 3536, 7026, 7851]",0.8
ALS,2,9541,4367,"[356, 9877, 11592, 6721, 1141, 1033, 5179, 3536, 7026, 7851]",0.8
