id_user;id_item;rating;timestamp
1823;390;2;1247540400
304;390;3;1248663600
1834;390;2;1249441200
1835;390;4;1249614000
278;390;5;1249959600
1826;390;5;1250391600
1627;390;4;1250391600
200;390;2;1251514800
1836;390;4;1252638000
1837;390;3;1253588400
771;390;3;1253934000
40;390;4;1255489200
875;390;4;1255489200
1838;390;4;1256004000
1068;390;4;1256436000
1825;390;4;1260756000
1716;390;4;1260842400
356;390;4;1262570400
844;390;5;1265508000
1839;390;4;1266112800
1840;390;4;1271646000
1841;390;4;1272250800
1842;390;3;1306033200
862;390;2;1330830000
1020;391;4;1344654000
1020;392;5;1346036400
454;393;5;1239505200
1843;393;5;1352426400
356;394;3;1287626400
454;395;2;1241578800
1353;396;4;1244430000
1844;396;5;1260151200
356;396;5;1261101600
1020;397;2;1345518000
1393;398;5;1241838000
1432;398;5;1243306800
454;398;5;1243911600
60;398;5;1243998000
1845;398;5;1245294000
1846;398;4;1245985200
1847;398;2;1246158000
1848;398;4;1246244400
1406;398;5;1248318000
1627;398;1;1251860400
40;398;3;1259114400
279;398;5;1265680800
1849;398;5;1265853600
1359;398;5;1268276400
1075;399;4;1272942000
1850;400;5;1272596400
1843;400;5;1353808800
1451;401;4;1256176800
1851;402;2;1248750000
1801;402;4;1306033200
1848;403;5;1248663600
1852;403;5;1248836400
1853;403;5;1249527600
1826;403;5;1250564400
1854;403;4;1251687600
1771;403;3;1254020400
1203;403;2;1259460000
40;403;4;1260324000
1855;403;4;1260583200
278;403;2;1262311200
1856;403;4;1263088800
1857;403;4;1264471200
356;403;3;1265248800
1858;403;4;1266285600
1859;403;4;1267153200
1860;403;2;1268794800
562;403;1;1270263600
1861;403;4;1274151600
1862;403;5;1277953200
1863;403;1;1280458800
301;403;4;1282186800
1769;403;3;1302750000
62;403;2;1310353200
1353;404;4;1258941600
62;404;5;1262743200
1864;404;4;1263693600
39;404;5;1263866400
1865;404;4;1264298400
1754;404;5;1265508000
1839;404;5;1266112800
355;404;5;1280286000
820;404;4;1282618800
1866;405;5;1252551600
304;405;2;1256954400
1867;405;4;1257300000
1019;405;4;1262052000
1868;405;4;1280890800
1801;405;5;1304737200
1869;405;5;1306033200
1353;406;3;1261447200
356;406;3;1278471600
771;406;5;1296957600
1636;407;5;1249873200
1111;407;4;1261965600
1452;407;3;1278644400
1451;408;5;1251169200
1870;408;5;1252206000
1871;408;4;1252465200
1872;408;5;1252551600
1873;408;5;1252551600
771;408;4;1252810800
1771;408;5;1254020400
1874;408;5;1254193200
1848;408;4;1255230000
1875;408;2;1256608800
1876;408;5;1257127200
1877;408;3;1259028000
398;408;5;1261706400
40;408;5;1264730400
279;408;4;1265162400
1878;408;5;1266112800
1111;408;4;1268794800
562;408;5;1271041200
1879;408;4;1272164400
1880;408;4;1272682800
39;408;5;1276052400
200;408;4;1276311600
1881;408;5;1286766000
1882;408;3;1294020000
1075;409;1;1279162800
855;409;4;1325556000
39;410;1;1248750000
276;410;4;1249182000
1883;410;2;1250391600
1833;410;3;1252810800
1884;410;4;1263348000
1849;410;3;1265853600
1839;410;4;1266199200
1019;410;3;1267326000
562;410;3;1269399600
200;410;3;1293069600
62;410;3;1365476400
859;411;3;1341802800
1874;412;3;1255316400
40;412;3;1259978400
1825;412;4;1268881200
1353;413;3;1270090800
1522;414;2;1255748400
1769;414;3;1271646000
1203;414;3;1281150000
356;414;4;1281754800
40;414;4;1303268400
1823;415;3;1257472800
1769;415;3;1302663600
1657;416;2;1266807600
1363;416;3;1317610800
1075;417;3;1273114800
1111;418;4;1261965600
119;419;3;1284951600
1075;420;4;1298430000
1019;420;5;1301194800
1769;420;5;1303095600
1075;421;3;1256608800
1885;421;4;1263952800
1111;421;4;1268622000
1654;422;5;1300330800
1886;422;3;1305860400
1887;423;4;1255662000
39;423;3;1263866400
1888;423;4;1273287600
1889;423;4;1373598000
1451;424;4;1255230000
1657;424;3;1301799600
1451;425;3;1257300000
1890;425;4;1276484400
862;425;5;1353117600
220;425;5;1360202400
40;425;4;1361588400
1353;426;3;1255662000
1451;426;3;1257127200
1891;426;2;1258250400
1848;426;3;1257559200
1825;426;3;1265248800
1892;426;2;1270522800
1893;426;3;1282359600
1260;426;3;1291600800
1068;426;4;1338692400
1075;427;3;1254366000
1848;428;5;1253242800
1607;429;1;1258941600
1894;429;4;1294020000
1363;429;4;1296007200
1786;429;3;1319421600
1771;430;2;1254020400
1848;430;4;1255917600
1895;430;5;1263952800
1896;430;2;1268449200
1897;430;4;1284606000
200;430;2;1284778800
1541;431;5;1248404400
1829;431;5;1247799600
1127;431;5;1247886000
1847;431;3;1248318000
1898;431;4;1248318000
1899;431;5;1248490800
1900;431;3;1248836400
844;431;3;1248922800
973;431;3;1248922800
1901;431;1;1249009200
220;431;4;1249009200
1607;431;4;1249182000
1781;431;3;1249268400
200;431;4;1249873200
1848;431;4;1249959600
1902;431;4;1251514800
1903;431;5;1252033200
1904;431;5;1252033200
1823;431;3;1252378800
1905;431;4;1252897200
1875;431;2;1253502000
1906;431;5;1253761200
1548;431;3;1255230000
1876;431;2;1257300000
1907;431;5;1260324000
1908;431;4;1260410400
1909;431;4;1263088800
1910;431;3;1264298400
1911;431;3;1269918000
1912;431;5;1270004400
1913;431;3;1271559600
1914;431;5;1272164400
1915;431;3;1273806000
1916;431;4;1275274800
1917;431;4;1278644400
1918;431;4;1286074800
1075;431;3;1289268000
301;431;4;1317610800
1919;431;4;1313463600
1833;432;4;1257040800
1353;432;3;1271214000
1920;432;3;1299985200
356;432;3;1300503600
876;432;4;1305428400
772;432;3;1314586800
1921;433;4;1256090400
1922;433;3;1256954400
1848;433;5;1259114400
771;433;2;1264039200
1075;434;3;1257732000
1923;434;4;1268708400
356;435;5;1260928800
1393;436;4;1267758000
1075;437;3;1280718000
1654;438;5;1300071600
444;439;2;1346900400
804;440;3;1326938400
39;441;2;1253588400
1872;442;3;1257127200
1924;443;3;1256954400
1848;443;3;1259978400
1923;443;2;1268708400
1872;443;3;1302490800
1075;444;2;1306810800
1925;445;4;1285556400
1075;446;3;1306292400
1926;447;3;1262829600
1833;447;5;1263348000
1829;447;5;1263434400
1927;447;5;1264039200
1928;447;3;1264212000
1929;447;4;1264989600
1799;447;5;1264989600
1930;447;5;1265508000
1931;447;5;1266199200
109;447;5;1265680800
1849;447;5;1265767200
1781;447;4;1266026400
1932;447;5;1266112800
1933;447;5;1266631200
1934;447;5;1266721200
1935;447;4;1266894000
1936;447;4;1267153200
1937;447;5;1267844400
1938;447;5;1267930800
1939;447;5;1267930800
1911;447;5;1267930800
1359;447;4;1268190000
1940;447;3;1268190000
1941;447;5;1268276400
1942;447;3;1268449200
1943;447;3;1268449200
1944;447;4;1268708400
1945;447;4;1269054000
1795;447;4;1269572400
1946;447;5;1269745200
1947;447;5;1269831600
1948;447;5;1270263600
1949;447;3;1270263600
1950;447;5;1271041200
1915;447;5;1271127600
200;447;4;1271818800
1627;447;2;1271818800
1075;447;3;1271818800
1711;447;4;1272596400
1951;447;4;1272855600
1952;447;4;1273460400
1953;447;5;1273460400
1438;447;3;1273546800
40;447;4;1274324400
1353;447;4;1274670000
356;447;4;1275274800
1954;447;5;1276052400
1955;447;5;1276657200
1831;447;5;1276916400
1956;447;5;1278212400
175;447;5;1279076400
1957;447;3;1279249200
1958;447;4;1279940400
1959;447;5;1280890800
1960;447;5;1280977200
1961;447;3;1281754800
1962;447;3;1282359600
1963;447;5;1284087600
1964;447;5;1285988400
1965;447;4;1289700000
1966;447;5;1294020000
1967;447;4;1294711200
1968;447;4;1295316000
1969;447;5;1302490800
1970;447;3;1307502000
1863;447;4;1308625200
1971;447;5;1320372000
1972;447;5;1322791200
39;447;1;1332471600
62;447;4;1336186800
1973;447;3;1346468400
862;447;3;1353981600
1879;448;5;1281668400
1249;449;3;1301626800
1249;450;3;1303354800
1570;451;5;1258941600
1915;451;2;1262397600
279;452;4;1267585200
1657;453;2;1280199600
859;453;5;1341111600
454;454;3;1275793200
444;454;1;1297908000
1654;455;5;1292983200
356;456;4;1281841200
356;457;2;1276484400
356;458;5;1265162400
1974;459;4;1357783200
807;460;5;1268276400
1975;460;5;1302231600
1333;460;4;1336618800
356;461;5;1260756000
1911;461;5;1299121200
1020;462;5;1347073200
1020;463;2;1347937200
356;464;4;1287540000
1843;465;5;1352772000
1020;466;3;1347505200
1020;467;3;1346727600
1946;468;5;1263607200
1833;468;4;1267844400
1976;468;5;1266458400
1977;468;5;1266631200
1978;468;4;1270436400
1979;468;3;1274756400
1980;468;5;1275966000
40;468;4;1277089200
1848;468;3;1277348400
1981;468;5;1277434800
1982;468;4;1278644400
1111;468;4;1285815600
1983;468;5;1297389600
1769;469;3;1283482800
1984;469;5;1289181600
356;470;5;1286938800
1985;470;3;1295661600
1068;470;4;1301194800
1786;470;4;1314759600
1986;470;4;1322532000
1890;470;4;1327197600
1657;471;3;1270522800
1657;472;4;1277434800
1075;472;3;1339729200
356;473;3;1273114800
1987;474;4;1262224800
39;475;5;1306206000
767;475;4;1369710000
62;476;4;1322618400
200;477;5;1273201200
1657;478;5;1301194800
771;479;5;1271905200
1825;479;5;1274410800
1915;479;5;1275447600
1831;479;3;1276916400
200;479;4;1281668400
1988;479;4;1285470000
40;479;3;1292292000
943;479;4;1292724000
1869;479;5;1309143600
1989;480;3;1333940400
1990;480;4;1338174000
1991;480;5;1341370800
1992;480;5;1371351600
356;481;4;1287025200
356;482;4;1269226800
1993;482;5;1275274800
1994;482;4;1347937200
862;482;5;1352426400
356;483;5;1265248800
1995;483;5;1288144800
844;484;5;1272164400
1928;484;2;1274670000
1915;484;3;1274670000
855;484;5;1276570800
200;484;2;1278298800
356;484;4;1288749600
1203;484;2;1299985200
876;484;3;1301886000
454;485;3;1288144800
1786;486;3;1313982000
61;487;3;1266372000
1075;488;1;1271127600
1996;488;2;1272855600
1997;488;5;1284346800
39;488;3;1319508000
1654;488;4;1335409200
1998;489;1;1271646000
562;489;3;1287885600
1999;490;5;1294365600
119;490;3;1316660400
1249;491;3;1304132400
119;492;3;1310007600
1946;493;5;1268622000
1781;493;5;1269313200
1717;493;4;1273978800
2000;493;5;1282964400
1843;493;5;1286420400
2001;493;4;1311735600
301;493;5;1346814000
1657;494;3;1271646000
1075;495;5;1279767600
1824;495;5;1279854000
1068;495;5;1280026800
2002;495;4;1280199600
1452;495;5;1281409200
2003;495;5;1281063600
1833;495;5;1281236400
1928;495;4;1281409200
2004;495;5;1281409200
2005;495;5;1282705200
1983;495;5;1295056800
200;495;5;1299380400
2006;495;5;1310958000
2007;495;4;1311994800
2008;495;5;1312254000
1801;496;4;1295316000
2009;496;4;1302922800
2010;496;2;1359511200
1075;497;3;1279681200
1801;497;3;1280458800
2011;497;4;1293501600
1363;497;3;1294884000
175;497;2;1300590000
454;498;5;1309402800
1249;499;3;1304132400
2012;499;4;1313982000
1781;500;5;1281150000
2013;500;5;1291773600
2014;500;5;1295488800
2015;500;5;1297994400
1127;500;5;1316055600
1654;501;3;1291341600
2016;501;4;1304218800
62;501;4;1332817200
2017;501;4;1334718000
1787;501;5;1358388000
2018;502;5;1279594800
2019;502;5;1279854000
1863;502;5;1280458800
304;502;5;1281063600
175;502;2;1283482800
40;502;4;1293328800
1966;502;2;1293933600
2020;502;5;1294279200
1674;502;3;1296180000
1249;502;2;1297821600
356;502;4;1298343600
2021;502;5;1299466800
2022;502;5;1302404400
1019;502;5;1316919600
2023;502;5;1318388400
1786;502;5;1322186400
1111;503;5;1293674400
1657;504;2;1288490400
2024;505;4;1337569200
1257;506;3;1315537200
1260;507;2;1281236400
301;507;4;1334372400
2025;508;5;1302404400
1257;509;4;1327197600
1979;510;3;1275188400
200;510;2;1279940400
356;511;5;1286420400
1340;512;5;1274756400
1075;513;1;1283828400
2026;513;2;1288490400
2027;514;3;1299380400
2028;514;3;1340766000
454;515;4;1291255200
2029;516;4;1280804400
1926;516;1;1294538400
1570;517;4;1278298800
2030;517;5;1292378400
1964;517;4;1292378400
356;517;4;1292724000
1929;517;3;1292724000
2031;517;4;1327197600
2032;518;1;1278644400
40;519;4;1320804000
2033;519;5;1336705200
2034;520;4;1307502000
62;520;4;1309402800
1915;521;4;1309834800
1972;521;4;1322618400
1786;521;2;1328839200
2035;521;4;1362366000
1068;521;3;1381028400
2036;522;4;1311303600
1075;522;4;1343012400
2037;523;3;1360288800
1343;524;2;1282100400
119;524;1;1287025200
1657;525;2;1283742000
1249;526;3;1299466800
2038;527;4;1286593200
2039;528;5;1285297200
2040;528;5;1290564000
2041;528;5;1298170800
1249;529;1;1300935600
1075;530;2;1290564000
304;530;1;1371351600
1654;531;2;1296525600
876;531;3;1312167600
409;531;2;1316574000
2042;532;3;1311130800
943;533;4;1290650400
973;533;3;1290996000
2043;533;5;1290996000
1915;533;3;1291168800
1875;533;5;1291341600
2044;533;5;1291600800
1849;533;3;1291946400
1974;533;5;1293588000
1911;533;4;1299121200
2045;533;5;1299380400
200;533;4;1302577200
2046;533;5;1302577200
2047;533;5;1303009200
1975;533;4;1303268400
2048;533;5;1303959600
2049;533;5;1304564400
2034;533;5;1307502000
1075;533;3;1310958000
1973;533;4;1326333600
876;534;4;1305342000
1657;535;5;1287025200
40;535;4;1303700400
119;536;3;1291082400
200;537;3;1302577200
2037;538;4;1366858800
1343;539;4;1294365600
1654;540;5;1335927600
945;541;5;1294020000
2050;541;5;1294884000
1928;541;3;1295661600
1786;541;3;1306119600
62;541;3;1309057200
2051;541;3;1313809200
1019;541;3;1313895600
2052;541;3;1322704800
1249;542;5;1298257200
444;542;1;1300158000
1020;542;5;1378609200
454;543;5;1310526000
2053;543;4;1315278000
1075;544;1;1331521200
40;545;3;1367204400
1075;546;3;1329703200
1915;547;4;1294711200
2054;547;4;1305774000
876;547;4;1307242800
409;547;4;1315882800
62;547;5;1316919600
2055;548;3;1344826800
2056;549;3;1218596400
1804;549;2;1291860000
1422;549;4;1293760800
2057;549;3;1294538400
1915;549;2;1295229600
200;549;2;1303700400
356;549;4;1305082800
2034;549;3;1307502000
1019;549;3;1308452400
2038;550;4;1298430000
2058;550;5;1299466800
2059;550;3;1305860400
2060;550;4;1305860400
2034;550;5;1307502000
1249;550;5;1307674800
1911;550;2;1311562800
1438;550;4;1313204400
2061;550;4;1314500400
1260;551;5;1325124000
40;552;4;1322186400
2062;552;4;1325642400
2063;552;5;1326074400
62;552;5;1331262000
200;552;4;1339297200
2038;553;5;1300158000
1075;553;3;1301454000
2064;553;5;1302318000
1946;553;5;1303354800
2065;553;4;1305255600
2066;553;5;1306033200
62;553;5;1319508000
876;554;3;1314068400
1343;555;4;1315364400
2067;555;5;1328925600
2068;555;2;1329962400
1842;556;4;1306033200
62;556;4;1325556000
1593;556;4;1341370800
1075;557;3;1307934000
2069;557;4;1327370400
40;558;3;1319853600
2038;559;5;1302663600
1801;559;4;1302922800
2034;559;4;1307502000
2067;559;5;1314068400
1068;559;3;1314500400
2051;559;4;1316401200
40;559;4;1319248800
200;559;4;1319767200
1782;559;4;1320631200
1786;559;4;1325037600
2070;559;4;1326765600
2069;559;5;1327370400
2037;559;4;1376794800
1654;560;3;1335409200
1075;561;1;1304996400
1902;561;1;1306551600
62;561;2;1310007600
2063;562;5;1327543200
2071;563;5;1306119600
2034;563;4;1307502000
301;563;3;1310180400
2072;564;5;1323396000
119;565;4;1316401200
444;565;2;1346900400
2073;566;2;1303786800
1249;567;5;1304910000
2074;568;5;1330311600
1249;569;5;1305082800
2034;570;5;1307674800
1117;570;5;1308538800
2075;570;5;1311562800
1249;571;5;1308798000
409;572;5;1310526000
1075;573;3;1311562800
2034;573;5;1311562800
2076;573;1;1311908400
2043;573;4;1315278000
1915;573;4;1315796400
2077;573;4;1322964000
2069;573;4;1327370400
119;574;1;1317265200
771;575;5;1320285600
1972;575;5;1322704800
175;575;4;1326852000
2078;576;2;1335754800
1075;576;2;1347246000
301;577;4;1333508400
1075;578;1;1355277600
2079;579;4;1352772000
200;579;3;1357351200
2080;580;4;1329876000
1220;580;5;1340679600
2081;580;4;1341457200
2082;581;5;1326074400
1825;582;5;1328752800
62;583;5;1330398000
1075;584;4;1345777200
40;585;4;1325556000
2083;585;4;1327024800
2069;585;5;1327370400
1786;586;4;1335495600
301;587;5;1325728800
2063;588;2;1372820400
1654;589;3;1337137200
862;589;3;1351821600
40;590;3;1323309600
1654;591;5;1334631600
1825;592;2;1328407200
1075;593;3;1324260000
119;594;3;1331780400
1654;595;5;1335150000
1654;596;3;1335150000
175;597;2;1326852000
1075;597;3;1346986800
119;598;3;1329703200
1915;599;2;1325642400
2084;600;4;1338778800
1075;600;3;1340334000
1075;601;1;1367550000
119;602;4;1323309600
1438;603;4;1324260000
62;603;5;1330916400
2085;604;1;1336186800
2086;605;4;1329530400
2087;605;5;1339815600
2088;605;4;1340938800
2089;605;2;1343962800
1801;605;4;1345604400
62;606;3;1339124400
40;606;4;1382752800
1075;607;4;1350270000
40;608;4;1368414000
1075;609;3;1340593200
1257;610;4;1321063200
2090;611;4;1325210400
40;611;4;1359943200
2091;612;5;1325815200
62;613;1;1327197600
2092;614;5;1328320800
278;614;4;1328666400
2093;614;3;1329012000
62;614;5;1350615600
40;614;3;1353376800
862;614;4;1376103600
301;615;5;1334199600
1915;616;4;1334890800
200;616;1;1372734000
2094;617;4;1332471600
2095;617;5;1334977200
1075;617;4;1375844400
1654;618;5;1341802800
2096;618;5;1343271600
2097;618;5;1345345200
2034;618;5;1376794800
2098;618;5;1378868400
2099;618;5;1379991600
2063;619;5;1370574000
1075;620;3;1365735600
1075;621;1;1335495600
1980;622;5;1280458800
1486;622;2;1380510000
1915;623;4;1334026800
1915;624;2;1334113200
301;624;3;1336100400
2079;624;2;1375844400
1654;625;4;1341802800
2100;626;4;1332903600
2101;626;4;1332990000
301;626;5;1333422000
1915;626;4;1333940400
2102;626;5;1336100400
2103;626;5;1336791600
2104;626;5;1343012400
1825;626;4;1347505200
2105;626;5;1347505200
1988;626;5;1347678000
62;626;5;1348455600
1973;626;5;1351389600
40;626;3;1352426400
2106;626;5;1357178400
2107;626;5;1361502000
2108;626;5;1378436400
2034;627;5;1332644400
2033;627;5;1333422000
2109;627;4;1335150000
1075;628;4;1373425200
119;629;3;1328839200
1075;630;3;1335322800
62;630;3;1362452400
1786;631;2;1346554800
2110;632;4;1341198000
804;633;4;1329357600
804;634;4;1331175600
119;635;2;1330135200
2111;636;5;1337223600
2112;636;5;1378263600
2033;637;4;1340247600
301;638;4;1338951600
1915;639;4;1338519600
1075;639;4;1376276400
2113;640;5;1362452400
1915;641;4;1339124400
40;641;4;1352685600
1075;641;3;1375239600
2114;642;4;1338692400
2089;642;2;1339470000
2115;642;3;1339642800
2116;642;2;1340334000
200;642;4;1356660000
2033;643;5;1339124400
1675;643;2;1341284400
1801;643;4;1349924400
1787;643;5;1351216800
220;643;4;1359511200
2117;643;4;1363662000
2118;643;5;1367809200
2119;644;4;1334631600
1786;645;2;1344308400
1825;645;2;1363834800
119;646;2;1334199600
1249;647;5;1331780400
444;647;4;1334718000
119;648;4;1333162800
804;649;3;1336532400
804;650;5;1334804400
1075;651;3;1344394800
2120;652;4;1353722400
1075;653;4;1369969200
2090;654;5;1339210800
1654;655;5;1335322800
119;656;2;1343271600
119;657;2;1347850800
301;658;5;1349406000
2121;658;2;1352253600
2122;658;3;1353636000
2033;659;2;1351044000
1593;659;4;1358301600
2123;659;5;1358733600
1075;659;3;1359338400
200;659;4;1373425200
40;659;3;1384048800
861;660;2;1351476000
2124;661;3;1353031200
861;661;1;1361502000
200;661;3;1372042800
1075;661;2;1377831600
301;662;3;1357178400
1973;662;3;1357092000
2125;662;4;1357264800
62;662;5;1359856800
2126;662;3;1360288800
2010;662;5;1360980000
1486;662;4;1363143600
2127;662;4;1365562800
2128;662;5;1366340400
200;662;4;1371870000
2129;662;4;1373252400
301;663;5;1357783200
40;663;4;1360375200
1486;663;5;1365044400
1068;663;3;1365908400
1075;663;4;1384135200
2130;664;5;1362711600
2131;664;5;1365649200
1249;664;5;1365649200
2132;664;5;1368154800
2133;665;4;1364871600
2134;665;2;1364958000
1915;665;3;1364958000
1075;665;3;1365994800
2135;665;4;1383703200
119;666;2;1366254000
861;667;1;1365994800
301;668;4;1367809200
1075;668;3;1367982000
1915;668;4;1371438000
2136;668;5;1373857200
2124;668;3;1378695600
876;669;1;1376017200
301;670;4;1369105200
2137;670;4;1369105200
2089;670;4;1369450800
1020;670;4;1369450800
1801;670;4;1381287600
2138;671;4;1372906800
2037;671;5;1372993200
2082;671;2;1373166000
1075;672;1;1378436400
2034;672;1;1378436400
2139;672;1;1378695600
1825;672;3;1384999200
119;673;3;1382320800
301;674;4;1384912800
2140;675;5;1384912800
12;676;4;963630000
285;676;5;964926000
447;676;3;961902000
762;676;5;990759600
998;676;4;1063335600
2141;676;5;1065495600
2142;676;4;1102989600
957;676;4;1145070000
1127;676;4;1195351200
1644;676;5;1217818800
2143;676;4;1233367200
175;676;3;1265248800
42;676;3;969850800
375;676;5;973130400
107;677;1;981684000
2144;677;4;983070000
2145;677;3;1094612400
957;677;2;1141268400
791;677;3;1161745200
2146;677;3;1285124400
2147;678;5;962074800
339;678;5;980992800
2148;678;5;981252000
2149;678;4;1012010400
2150;678;4;1089169200
322;678;3;970455600
2151;679;4;983502000
494;679;5;985575600
2147;679;4;962593200
2152;679;5;1122519600
949;679;5;1192586400
2153;680;4;1105322400
2154;681;5;965012400
86;681;5;965358000
2155;681;4;966481200
570;681;5;966567600
338;681;4;976154400
2156;681;5;976240800
367;681;4;982724400
2157;681;3;987562800
640;681;4;988254000
2158;681;4;988513200
2159;681;5;990586800
182;681;3;992228400
716;681;3;993092400
2160;681;5;993438000
777;681;5;999918000
2161;681;3;1000177200
115;681;2;1001991600
2162;681;5;1002769200
2163;681;5;1005012000
2164;681;5;1019876400
2165;681;5;1032404400
27;681;4;1044064800
682;681;3;1047178800
2166;681;4;1054177200
435;681;4;1064631600
2167;681;4;1073959200
2168;681;3;1100138400
2169;681;4;1111114800
1983;681;4;1300330800
2170;681;5;971661600
65;681;4;972352800
63;681;2;973476000
402;681;4;973476000
160;682;5;987908400
2171;682;5;1000954800
2172;682;5;1001041200
2162;682;5;1002769200
2173;682;5;1082343600
2174;682;5;1083466800
1652;682;5;1188356400
2175;683;5;995598000
2176;683;5;998362800
2177;683;5;1026874800
2178;683;3;1104631200
2179;683;5;1183258800
2180;683;5;1184641200
2143;683;5;1199152800
2181;684;5;1015383600
27;684;5;1016506800
2182;684;5;1034650800
2183;684;5;1072836000
97;684;5;1079406000
387;685;4;1049425200
2184;685;2;1058670000
355;685;3;1081047600
2185;685;4;1106791200
2186;685;4;1147402800
791;685;4;1160881200
2187;685;5;1181098800
2188;685;5;1218078000
900;686;5;1049079600
2189;686;5;1156820400
2190;687;4;1050980400
2191;687;4;1051066800
1030;687;4;1051412400
2192;687;2;1051498800
2193;687;4;1051671600
2194;687;4;1052276400
182;687;3;1052794800
2195;687;5;1065582000
2196;687;4;1067133600
2197;687;2;1070244000
2198;687;2;1083294000
1459;687;3;1085540400
52;687;4;1086577200
2199;687;1;1088996400
2142;687;4;1102989600
1063;687;4;1104804000
2200;687;5;1127530800
2201;687;4;1149217200
2202;687;4;1179198000
2203;687;4;1280286000
2204;688;4;1053572400
2174;689;5;1083639600
1232;690;5;1092625200
2205;690;5;1093748400
2206;690;3;1116298800
2207;690;4;1139450400
2208;690;5;1150686000
2209;690;5;1186714800
2210;690;4;1219374000
2211;690;4;1231984800
2212;691;3;1137895200
100;691;3;1140577200
2213;691;5;1140577200
1652;692;4;1188183600
2214;692;4;1224640800
2215;693;5;1129345200
2216;693;4;1203994800
2217;693;5;1205895600
2218;694;4;1122519600
310;694;5;1123642800
2219;694;5;1139796000
2220;694;5;1168394400
2221;694;5;1210734000
2222;694;5;1236394800
2223;695;4;1154919600
2224;695;5;1186542000
2225;695;5;1204254000
952;696;3;1157079600
2180;696;4;1184900400
40;697;4;1276398000
2189;698;2;1158030000
1652;699;5;1212548400
2226;700;5;1135735200
2225;700;5;1204081200
2227;701;5;1145329200
2228;701;1;1173150000
2189;701;1;1182049200
2224;702;5;1186282800
1343;703;3;1180666800
2229;704;4;1132884000
2216;704;5;1203994800
862;704;5;1354154400
2189;705;4;1149994800
2224;706;5;1186542000
2230;707;2;1133229600
2231;707;1;1224468000
175;708;2;1326852000
2229;709;4;1132884000
2232;709;5;1163037600
2224;709;5;1186282800
2233;710;4;1165975200
2234;711;5;1225245600
2235;712;5;1116298800
2233;712;5;1166407200
2236;713;1;1158116400
2237;714;3;1110942000
175;714;3;1251169200
2238;715;3;1160535600
2224;715;4;1186282800
2239;715;2;1213844400
2240;715;4;1247540400
2241;716;1;1119409200
2224;717;5;1186282800
41;718;5;1283828400
1652;719;4;1187924400
2242;720;5;1220929200
2243;721;4;1123038000
1652;721;4;1188356400
2244;722;3;1169604000
110;723;2;1228874400
2211;723;3;1231984800
1327;724;5;1216868400
2245;725;3;1174446000
2246;726;5;1148353200
310;727;4;1124593200
355;727;4;1178506800
2189;728;4;1151377200
2224;728;4;1186282800
1652;729;4;1195092000
2247;730;4;1133229600
1652;730;1;1195610400
100;731;5;1133834400
2223;731;5;1154833200
2225;731;2;1204081200
2248;732;4;1138845600
1652;733;5;1187838000
1361;734;4;1139709600
2189;735;2;1153969200
1263;736;5;1111978800
56;736;4;1134180000
2143;736;5;1203217200
819;736;5;1223002800
1797;736;4;1232848800
175;736;4;1242702000
804;736;5;1296266400
2249;736;5;1310612400
200;736;4;1342407600
2250;737;4;1115780400
2251;737;2;1115953200
2252;737;4;1135303200
2253;737;4;1189738800
2254;738;3;1153364400
949;739;5;1190343600
804;739;4;1340852400
2189;740;2;1174964400
2254;741;4;1141441200
1652;742;4;1195610400
2255;743;4;1126753200
2256;743;5;1128394800
2223;743;5;1154833200
2224;743;4;1186282800
2257;744;4;1163383200
2258;744;5;1173150000
2259;744;5;1206586800
1607;745;4;1200967200
1351;745;4;1249095600
1126;746;5;1133229600
2260;746;5;1139882400
2223;746;5;1154833200
2261;746;5;1162263600
2262;746;4;1180926000
2263;746;5;1181876400
2264;746;4;1181876400
2265;746;5;1198202400
1619;746;5;1216695600
1720;746;4;1219114800
1763;746;5;1235271600
1652;747;4;1188702000
2180;748;5;1184382000
2266;748;5;1246503600
1652;749;4;1195610400
1017;750;3;1161658800
2267;750;5;1161658800
1761;750;4;1171418400
61;750;4;1224126000
1674;750;5;1251169200
2268;750;5;1253588400
175;750;4;1285124400
62;750;5;1313118000
1361;751;4;1156042800
1156;751;4;1189566000
2269;752;5;1197856800
2236;753;5;1158807600
2270;753;4;1218855600
2271;753;4;1221966000
2272;753;5;1222743600
2273;754;2;1170208800
1652;754;5;1188356400
2274;755;5;1163642400
2275;755;5;1167703200
2276;755;5;1224385200
1075;756;3;1164506400
2277;756;3;1167444000
2278;756;4;1177383600
175;756;4;1289181600
2180;757;4;1184814000
2279;758;5;1171591200
2280;758;5;1175828400
2281;758;5;1180062000
2224;758;5;1186282800
2224;758;5;1186282800
2222;758;5;1236654000
2282;758;4;1247108400
1652;759;1;1187838000
119;760;4;1338174000
2283;761;5;1256608800
2038;762;5;1281322800
1750;762;4;1286852400
301;762;4;1309662000
2284;762;3;1353117600
1249;763;5;1303009200
2285;764;5;1233280800
2286;764;5;1244862000
2287;764;4;1277694000
2288;764;4;1277780400
461;764;4;1279422000
1928;764;4;1281582000
2114;764;4;1283050800
2289;764;3;1283914800
200;764;4;1285297200
235;764;3;1344308400
40;764;3;1291514400
2290;764;5;1294106400
1260;764;3;1295143200
2014;764;5;1295488800
2291;764;4;1295575200
2292;764;4;1295748000
1654;764;5;1296698400
1926;764;4;1300590000
1075;764;3;1307329200
40;765;3;1335668400
41;766;3;1292378400
