algorithm,interaction_number,user_id,item_id,recommendations,train_size
BPR,117,832,64,"[90, 192, 31, 123, 184, 145, 177, 24, 2, 38]",0.1
BPR,118,832,63,"[90, 192, 31, 123, 184, 145, 177, 24, 2, 38]",0.1
BPR,119,832,81,"[90, 192, 31, 123, 184, 145, 177, 24, 2, 38]",0.1
BPR,120,832,70,"[90, 192, 31, 123, 184, 145, 177, 24, 2, 38]",0.1
BPR,121,832,29,"[90, 192, 31, 123, 184, 145, 177, 24, 2, 38]",0.1
BPR,122,832,84,"[90, 192, 31, 123, 184, 145, 177, 24, 2, 38]",0.1
BPR,123,421,122,"[127, 111, 122, 141, 110, 139, 134, 193, 128, 113]",0.1
BPR,124,421,117,"[127, 111, 122, 141, 110, 139, 134, 193, 128, 113]",0.1
BPR,125,421,114,"[127, 111, 122, 141, 110, 139, 134, 193, 128, 113]",0.1
BPR,126,421,47,"[127, 111, 122, 141, 110, 139, 134, 193, 128, 113]",0.1
BPR,127,421,116,"[127, 111, 122, 141, 110, 139, 134, 193, 128, 113]",0.1
BPR,128,421,103,"[127, 111, 122, 141, 110, 139, 134, 193, 128, 113]",0.1
BPR,129,421,150,"[127, 111, 122, 141, 110, 139, 134, 193, 128, 113]",0.1
BPR,130,832,31,"[90, 192, 31, 123, 184, 145, 177, 24, 2, 38]",0.1
BPR,131,129,60,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,132,129,17,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,133,129,33,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,134,129,80,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,135,129,5,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,136,129,169,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,137,129,49,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,138,129,21,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,139,129,82,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,140,129,31,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,141,129,34,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,142,129,30,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,143,129,96,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,144,129,143,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,145,129,153,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,146,129,154,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,147,129,68,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,148,129,10,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,149,129,25,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,150,129,79,"[127, 131, 138, 141, 139, 101, 137, 136, 193, 112]",0.1
BPR,151,758,127,"[197, 177, 41, 12, 184, 50, 103, 192, 125, 151]",0.1
BPR,152,758,125,"[197, 177, 41, 12, 184, 50, 103, 192, 125, 151]",0.1
BPR,153,758,0,"[197, 177, 41, 12, 184, 50, 103, 192, 125, 151]",0.1
BPR,154,758,65,"[197, 177, 41, 12, 184, 50, 103, 192, 125, 151]",0.1
BPR,155,758,197,"[197, 177, 41, 12, 184, 50, 103, 192, 125, 151]",0.1
BPR,156,758,38,"[197, 177, 41, 12, 184, 50, 103, 192, 125, 151]",0.1
BPR,157,296,33,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,158,296,176,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,159,296,17,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,160,296,22,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,161,296,6,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,162,296,54,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,163,296,3,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,164,296,68,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,165,296,48,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,166,296,32,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,167,296,185,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,168,296,166,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,169,296,53,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,170,220,35,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,171,220,114,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,172,220,12,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,173,220,51,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,174,220,103,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,175,220,6,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,176,220,19,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,177,220,17,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,178,220,31,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,179,220,133,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,180,220,85,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,181,220,58,"[129, 141, 112, 125, 127, 131, 128, 139, 111, 142]",0.1
BPR,182,278,135,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,183,345,169,"[198, 90, 184, 149, 186, 177, 114, 137, 162, 109]",0.1
BPR,184,451,167,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,185,451,169,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,186,451,168,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,187,451,33,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,188,451,29,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,189,451,68,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,190,451,16,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,191,451,63,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,192,144,139,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,193,144,140,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,194,144,114,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,195,144,174,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,196,144,2,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,197,144,35,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,198,144,7,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,199,144,65,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,200,144,118,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,201,144,98,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,202,144,37,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,203,144,51,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,204,144,100,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,205,144,106,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,206,144,25,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,207,144,62,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,208,144,15,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,209,144,17,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,210,144,33,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,211,144,81,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,212,144,96,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,213,144,67,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,214,144,185,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,215,144,179,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,216,144,109,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,217,144,155,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,218,144,59,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,219,144,32,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,220,144,88,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,221,144,28,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,222,144,10,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,223,144,5,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,224,144,146,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,225,144,191,"[65, 60, 174, 39, 126, 13, 118, 119, 33, 181]",0.1
BPR,226,451,21,"[65, 173, 58, 83, 70, 16, 3, 75, 33, 169]",0.1
BPR,227,918,35,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,228,918,116,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,229,918,171,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,230,918,117,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,231,918,121,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,232,918,4,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,233,918,9,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,234,278,12,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,235,278,106,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,236,278,13,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,237,278,54,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,238,278,57,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,239,278,59,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,240,278,61,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,241,278,37,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,242,278,184,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,243,267,122,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,244,278,84,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,245,513,0,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,246,267,181,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,247,513,88,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,248,513,2,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,249,267,167,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,250,513,33,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,251,278,69,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,252,267,163,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,253,267,16,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,254,267,168,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,255,267,60,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,256,267,62,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,257,267,58,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,258,267,45,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,259,278,83,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,260,513,60,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,261,513,14,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,262,513,31,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,263,75,31,"[114, 107, 123, 96, 113, 62, 127, 112, 90, 87]",0.1
BPR,264,513,144,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,265,513,72,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,266,513,6,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,267,513,82,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,268,513,76,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,269,632,25,"[99, 76, 80, 88, 28, 188, 57, 21, 31, 63]",0.1
BPR,270,286,125,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,271,286,139,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,272,286,102,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,273,286,0,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,274,286,4,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,275,286,98,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,276,286,90,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,277,286,16,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,278,286,183,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,279,286,37,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,280,286,200,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,281,286,17,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,282,286,14,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,283,286,5,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,284,286,57,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,285,286,89,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,286,286,19,"[117, 2, 40, 171, 102, 121, 42, 200, 16, 197]",0.1
BPR,287,737,60,"[16, 60, 112, 137, 125, 131, 67, 33, 90, 87]",0.1
BPR,288,737,59,"[16, 60, 112, 137, 125, 131, 67, 33, 90, 87]",0.1
BPR,289,737,93,"[16, 60, 112, 137, 125, 131, 67, 33, 90, 87]",0.1
BPR,290,918,133,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,291,918,181,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,292,918,33,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,293,918,72,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,294,918,26,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,295,918,18,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,296,918,153,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,297,918,19,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,298,918,152,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,299,918,10,"[138, 129, 113, 111, 127, 139, 131, 141, 134, 136]",0.1
BPR,300,670,107,"[148, 179, 95, 24, 196, 178, 56, 5, 177, 92]",0.1
BPR,301,670,65,"[148, 179, 95, 24, 196, 178, 56, 5, 177, 92]",0.1
BPR,302,670,16,"[148, 179, 95, 24, 196, 178, 56, 5, 177, 92]",0.1
BPR,303,670,2,"[148, 179, 95, 24, 196, 178, 56, 5, 177, 92]",0.1
BPR,304,670,106,"[148, 179, 95, 24, 196, 178, 56, 5, 177, 92]",0.1
BPR,305,670,38,"[148, 179, 95, 24, 196, 178, 56, 5, 177, 92]",0.1
BPR,306,670,103,"[148, 179, 95, 24, 196, 178, 56, 5, 177, 92]",0.1
BPR,307,296,99,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,308,942,19,"[31, 76, 54, 24, 89, 28, 56, 188, 93, 82]",0.1
BPR,309,296,60,"[138, 112, 107, 137, 141, 131, 101, 125, 198, 127]",0.1
BPR,310,194,187,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,311,531,129,"[53, 21, 28, 14, 160, 78, 6, 49, 22, 88]",0.1
BPR,312,513,16,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,313,513,153,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,314,513,27,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,315,513,163,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,316,513,32,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,317,513,157,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,318,513,59,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,319,513,22,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,320,513,195,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,321,513,71,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,322,513,116,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,323,513,36,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,324,513,93,"[127, 107, 198, 138, 101, 199, 112, 137, 131, 122]",0.1
BPR,325,692,143,"[127, 141, 139, 125, 138, 101, 112, 193, 137, 199]",0.1
BPR,326,692,32,"[127, 141, 139, 125, 138, 101, 112, 193, 137, 199]",0.1
BPR,327,692,68,"[127, 141, 139, 125, 138, 101, 112, 193, 137, 199]",0.1
BPR,328,75,163,"[114, 107, 123, 96, 113, 62, 127, 112, 90, 87]",0.1
BPR,329,75,47,"[114, 107, 123, 96, 113, 62, 127, 112, 90, 87]",0.1
BPR,330,75,19,"[114, 107, 123, 96, 113, 62, 127, 112, 90, 87]",0.1
BPR,331,778,107,"[16, 65, 0, 42, 90, 149, 126, 125, 41, 39]",0.1
BPR,332,778,125,"[16, 65, 0, 42, 90, 149, 126, 125, 41, 39]",0.1
BPR,333,942,35,"[31, 76, 54, 24, 89, 28, 56, 188, 93, 82]",0.1
BPR,334,778,65,"[16, 65, 0, 42, 90, 149, 126, 125, 41, 39]",0.1
BPR,335,942,42,"[31, 76, 54, 24, 89, 28, 56, 188, 93, 82]",0.1
BPR,336,942,171,"[31, 76, 54, 24, 89, 28, 56, 188, 93, 82]",0.1
BPR,337,942,164,"[31, 76, 54, 24, 89, 28, 56, 188, 93, 82]",0.1
BPR,338,942,161,"[31, 76, 54, 24, 89, 28, 56, 188, 93, 82]",0.1
BPR,339,942,118,"[31, 76, 54, 24, 89, 28, 56, 188, 93, 82]",0.1
BPR,340,206,42,"[17, 35, 28, 55, 22, 84, 147, 152, 173, 43]",0.1
BPR,341,232,174,"[169, 173, 158, 44, 166, 143, 3, 172, 54, 61]",0.1
BPR,342,151,122,"[57, 48, 164, 23, 0, 14, 97, 42, 52, 49]",0.1
BPR,343,91,16,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,344,91,164,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,345,91,117,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,346,91,35,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,347,91,39,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,348,91,181,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,349,306,106,"[168, 170, 64, 75, 62, 77, 173, 76, 96, 99]",0.1
BPR,350,91,6,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,351,91,84,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,352,91,33,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,353,91,75,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,354,91,29,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,355,91,62,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,356,91,64,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,357,91,63,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,358,91,21,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,359,91,17,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,360,91,99,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,361,91,3,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,362,91,60,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,363,91,157,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,364,91,23,"[141, 112, 139, 137, 125, 123, 127, 199, 136, 107]",0.1
BPR,365,278,109,"[177, 37, 184, 38, 2, 12, 31, 151, 36, 180]",0.1
BPR,366,592,35,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,367,592,17,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,368,592,22,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,369,592,105,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,370,592,118,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,371,592,36,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,372,592,122,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,373,592,21,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,374,592,143,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,375,592,79,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,376,592,33,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,377,542,163,"[95, 5, 76, 93, 196, 191, 148, 88, 177, 55]",0.1
BPR,378,542,185,"[95, 5, 76, 93, 196, 191, 148, 88, 177, 55]",0.1
BPR,379,542,6,"[95, 5, 76, 93, 196, 191, 148, 88, 177, 55]",0.1
BPR,380,542,46,"[95, 5, 76, 93, 196, 191, 148, 88, 177, 55]",0.1
BPR,381,592,76,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,382,592,53,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,383,592,169,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,384,592,88,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,385,592,189,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,386,592,133,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,387,592,55,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,388,592,20,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,389,592,196,"[153, 59, 57, 54, 72, 185, 61, 63, 80, 176]",0.1
BPR,390,869,143,"[33, 154, 6, 14, 59, 23, 76, 81, 122, 88]",0.1
BPR,391,869,176,"[33, 154, 6, 14, 59, 23, 76, 81, 122, 88]",0.1
BPR,392,869,167,"[33, 154, 6, 14, 59, 23, 76, 81, 122, 88]",0.1
BPR,393,306,168,"[168, 170, 64, 75, 62, 77, 173, 76, 96, 99]",0.1
BPR,394,306,53,"[168, 170, 64, 75, 62, 77, 173, 76, 96, 99]",0.1
BPR,395,0,110,"[114, 148, 188, 31, 25, 81, 144, 76, 56, 96]",0.1
BPR,396,850,103,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,397,850,126,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,398,850,10,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,399,850,99,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,400,850,66,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,401,850,167,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,402,850,5,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,403,850,17,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,404,850,1,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,405,850,58,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,406,850,64,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,407,850,19,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,408,850,60,"[111, 113, 127, 139, 134, 130, 142, 135, 132, 199]",0.1
BPR,409,267,53,"[123, 127, 113, 112, 128, 101, 98, 135, 130, 108]",0.1
BPR,410,194,65,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,411,194,35,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,412,194,46,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,413,194,42,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,414,194,96,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,415,194,160,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,416,194,45,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,417,194,48,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,418,194,43,"[122, 113, 132, 137, 125, 101, 127, 190, 199, 142]",0.1
BPR,419,206,168,"[17, 35, 28, 55, 22, 84, 147, 152, 173, 43]",0.1
